Quantity,UnitPrice,ItemsInCart,TotalPrice,OrderMonth,OrderDayOfWeek,IsWeekend,PricePerItem,CartFillRatio,CustomerOrderCount,HasCoupon,Product_Chair,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Cancelled,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,CouponCode_FREESHIP,CouponCode_NONE,CouponCode_SAVE10,CouponCode_WINTER15,ReferralSource_Email,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral
5,341.96,6,1709.8,1,1,0,284.96666666666664,0.8333333333333334,1,0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
1,672.89,1,672.89,9,6,1,672.89,1.0,1,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
2,657.48,5,1314.96,3,4,0,262.992,0.4,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
3,498.68,4,1496.04,8,6,1,374.01,0.75,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
5,558.63,8,2793.15,3,6,1,349.14375,0.625,1,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
3,19.73,3,59.19,7,4,0,19.73,1.0,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
5,248.84,10,1244.2,6,4,0,124.42,0.5,1,0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
3,46.11,5,138.33,8,5,1,27.666000000000004,0.6,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
5,678.16,7,3330.4075,5,1,0,475.7725,0.7142857142857143,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
5,601.72,5,3008.6,4,2,0,601.72,1.0,1,1,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2,259.32,2,518.64,4,3,0,259.32,1.0,1,1,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
3,63.68,6,191.04,12,2,0,31.84,0.5,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
4,371.07,7,1484.28,10,3,0,212.04,0.5714285714285714,1,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
4,306.35,7,1225.4,9,6,1,175.05714285714288,0.5714285714285714,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
4,578.27,9,2313.08,10,6,1,257.00888888888886,0.4444444444444444,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False
1,529.19,5,529.19,1,4,0,105.83800000000001,0.2,1,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
2,587.49,6,1174.98,2,1,0,195.83,0.3333333333333333,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
4,567.57,9,2270.28,6,6,1,252.25333333333336,0.4444444444444444,1,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
5,85.22,7,426.1,4,0,0,60.871428571428574,0.7142857142857143,1,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
1,438.37,4,438.37,8,0,0,109.5925,0.25,1,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2,366.23,2,732.46,11,2,0,366.23,1.0,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
2,150.05,4,300.1,1,0,0,75.025,0.5,1,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
4,498.51,4,1994.04,10,4,0,498.51,1.0,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
3,339.39,7,1018.17,4,3,0,145.45285714285714,0.42857142857142855,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
2,575.83,3,1151.66,1,5,1,383.8866666666667,0.6666666666666666,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
2,642.98,7,1285.96,12,5,1,183.70857142857145,0.2857142857142857,1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
2,372.23,7,744.46,5,3,0,106.35142857142857,0.2857142857142857,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
3,646.34,5,1939.02,11,1,0,387.804,0.6,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
5,341.84,8,1709.2,6,2,0,213.65,0.625,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False
3,690.3,6,2070.9,2,6,1,345.15000000000003,0.5,1,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
3,382.37,8,1147.11,6,0,0,143.38875,0.375,1,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2,132.6,4,265.2,3,1,0,66.3,0.5,1,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
2,189.06,7,378.12,1,3,0,54.01714285714286,0.2857142857142857,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
4,87.79,6,351.16,12,6,1,58.52666666666667,0.6666666666666666,1,1,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
2,46.36,4,92.72,4,4,0,23.18,0.5,1,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
2,642.04,4,1284.08,10,5,1,321.02,0.5,1,1,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
2,651.57,7,1303.14,10,5,1,186.16285714285715,0.2857142857142857,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
3,424.89,6,1274.67,2,4,0,212.44500000000002,0.5,1,1,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
3,438.89,3,1316.67,1,5,1,438.89000000000004,1.0,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,72.6,6,72.6,4,0,0,12.1,0.16666666666666666,1,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
4,194.75,5,779.0,12,3,0,155.8,0.8,2,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
4,231.26,6,925.04,5,1,0,154.17333333333332,0.6666666666666666,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
4,327.12,4,1308.48,8,5,1,327.12,1.0,1,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
1,466.42,5,466.42,5,2,0,93.284,0.2,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
2,253.67,3,507.34,7,4,0,169.11333333333332,0.6666666666666666,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1,257.0,5,257.0,2,6,1,51.4,0.2,1,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
4,539.2,8,2156.8,4,3,0,269.6,0.5,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
5,50.74,7,253.7,6,3,0,36.24285714285714,0.7142857142857143,1,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2,624.16,2,1248.32,5,1,0,624.16,1.0,1,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
2,372.92,7,745.84,2,1,0,106.54857142857144,0.2857142857142857,1,1,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
4,358.75,9,1435.0,1,1,0,159.44444444444446,0.4444444444444444,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
3,342.02,5,1026.06,8,1,0,205.212,0.6,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
2,422.34,4,844.68,6,0,0,211.17,0.5,1,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
5,22.07,7,110.35,4,3,0,15.764285714285714,0.7142857142857143,1,1,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False
3,163.13,5,489.39,11,6,1,97.878,0.6,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
3,360.66,5,1081.98,2,3,0,216.39600000000002,0.6,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
3,463.39,3,1390.17,8,6,1,463.39000000000004,1.0,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,155.27,6,155.27,1,1,0,25.878333333333334,0.16666666666666666,1,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
3,509.42,5,1528.26,7,6,1,305.652,0.6,1,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
4,652.48,5,2609.92,5,6,1,521.984,0.8,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
4,34.84,8,139.36,9,6,1,17.42,0.5,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
1,234.37,5,234.37,2,4,0,46.874,0.2,1,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
3,53.6,4,160.8,10,0,0,40.2,0.75,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1,332.09,5,332.09,9,2,0,66.41799999999999,0.2,1,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
4,593.22,8,2372.88,3,2,0,296.61,0.5,1,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
2,444.84,7,889.68,8,1,0,127.09714285714286,0.2857142857142857,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1,24.48,1,24.48,7,4,0,24.48,1.0,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
3,239.08,8,717.24,11,6,1,89.655,0.375,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
5,196.84,5,984.2,1,0,0,196.84,1.0,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1,176.58,4,176.58,3,2,0,44.145,0.25,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
4,666.52,8,2666.08,10,0,0,333.26,0.5,1,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
5,101.3,7,506.5,11,5,1,72.35714285714286,0.7142857142857143,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False
4,151.2,9,604.8,7,6,1,67.19999999999999,0.4444444444444444,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
5,94.85,6,474.25,2,1,0,79.04166666666667,0.8333333333333334,1,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
2,388.22,2,776.44,1,2,0,388.22,1.0,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
3,614.15,3,1842.45,11,0,0,614.15,1.0,1,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
2,92.91,3,185.82,9,2,0,61.94,0.6666666666666666,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
3,92.22,5,276.66,6,6,1,55.33200000000001,0.6,1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
3,562.55,6,1687.65,6,6,1,281.27500000000003,0.5,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
1,92.79,3,92.79,3,2,0,30.930000000000003,0.3333333333333333,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
4,30.27,9,121.08,6,5,1,13.453333333333333,0.4444444444444444,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
2,49.08,7,98.16,3,6,1,14.022857142857143,0.2857142857142857,1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
5,228.09,9,1140.45,3,6,1,126.71666666666667,0.5555555555555556,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
4,650.04,6,2600.16,11,4,0,433.35999999999996,0.6666666666666666,1,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
1,665.11,3,665.11,3,1,0,221.70333333333335,0.3333333333333333,1,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1,386.03,4,386.03,12,5,1,96.5075,0.25,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
5,21.54,10,107.7,7,0,0,10.77,0.5,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
2,475.78,2,951.56,7,3,0,475.78,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
2,68.4,7,136.8,1,1,0,19.542857142857144,0.2857142857142857,2,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
4,532.49,6,2129.96,6,5,1,354.99333333333334,0.6666666666666666,1,1,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False
1,51.73,1,51.73,4,4,0,51.73,1.0,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
3,653.63,7,1960.89,7,4,0,280.12714285714287,0.42857142857142855,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
3,454.29,4,1362.87,6,3,0,340.7175,0.75,1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3,122.11,4,366.33,10,0,0,91.5825,0.75,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False
4,64.74,8,258.96,4,5,1,32.37,0.5,1,1,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2,681.06,3,1362.12,1,6,1,454.03999999999996,0.6666666666666666,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
5,128.95,10,644.75,9,3,0,64.475,0.5,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
2,118.59,2,237.18,3,0,0,118.59,1.0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
1,95.1,1,95.1,11,4,0,95.1,1.0,1,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
3,54.95,8,164.85,12,5,1,20.60625,0.375,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
3,136.97,4,410.91,10,4,0,102.7275,0.75,1,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
2,194.85,5,389.7,3,6,1,77.94,0.4,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
4,583.02,4,2332.08,10,4,0,583.02,1.0,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
5,95.75,8,478.75,9,6,1,59.84375,0.625,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
4,325.76,8,1303.04,7,0,0,162.88,0.5,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
4,186.41,6,745.64,9,4,0,124.27333333333333,0.6666666666666666,1,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1,474.6,4,474.6,2,5,1,118.65,0.25,1,1,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
5,584.46,8,2922.3,6,4,0,365.2875,0.625,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
1,132.05,2,132.05,3,4,0,66.025,0.5,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
4,494.84,8,1979.36,12,0,0,247.42,0.5,1,1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
4,224.61,6,898.44,1,1,0,149.74,0.6666666666666666,1,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
4,44.07,6,176.28,6,4,0,29.38,0.6666666666666666,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
5,418.53,6,2092.65,2,4,0,348.77500000000003,0.8333333333333334,1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
4,532.87,9,2131.48,1,2,0,236.8311111111111,0.4444444444444444,1,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
2,485.37,5,970.74,6,2,0,194.148,0.4,1,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
4,386.73,4,1546.92,6,3,0,386.73,1.0,1,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
2,377.47,7,754.94,7,5,1,107.84857142857143,0.2857142857142857,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
5,332.64,10,1663.2,1,3,0,166.32,0.5,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
3,699.93,7,2099.79,11,5,1,299.96999999999997,0.42857142857142855,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
1,576.35,1,576.35,9,0,0,576.35,1.0,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
2,461.37,5,922.74,6,2,0,184.548,0.4,1,1,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
4,111.3,7,445.2,3,3,0,63.6,0.5714285714285714,1,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
3,661.89,6,1985.67,2,0,0,330.945,0.5,1,1,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2,259.58,7,519.16,3,2,0,74.16571428571429,0.2857142857142857,1,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
3,70.81,8,212.43,7,0,0,26.55375,0.375,1,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
1,518.39,4,518.39,4,6,1,129.5975,0.25,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
4,145.41,7,581.64,1,5,1,83.09142857142857,0.5714285714285714,1,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
2,599.86,7,1199.72,1,1,0,171.38857142857142,0.2857142857142857,1,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
4,429.37,8,1717.48,10,3,0,214.685,0.5,1,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
2,241.49,7,482.98,4,2,0,68.99714285714286,0.2857142857142857,1,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
2,452.05,3,904.1,5,5,1,301.3666666666667,0.6666666666666666,1,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
3,336.71,4,1010.13,6,1,0,252.5325,0.75,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
1,283.69,6,283.69,6,3,0,47.281666666666666,0.16666666666666666,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
1,157.72,2,157.72,2,3,0,78.86,0.5,1,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
3,624.84,8,1874.52,3,6,1,234.315,0.375,1,1,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
3,308.01,3,924.03,7,0,0,308.01,1.0,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
1,39.56,5,39.56,2,1,0,7.912000000000001,0.2,1,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
4,37.76,7,151.04,6,4,0,21.577142857142857,0.5714285714285714,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
3,76.96,8,230.88,9,1,0,28.86,0.375,1,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
1,569.96,4,569.96,4,3,0,142.49,0.25,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
5,627.43,10,3137.15,3,6,1,313.71500000000003,0.5,1,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
2,534.91,5,1069.82,10,4,0,213.964,0.4,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
2,278.88,3,557.76,1,6,1,185.92,0.6666666666666666,1,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
2,323.22,7,646.44,4,4,0,92.34857142857143,0.2857142857142857,1,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5,653.46,9,3267.3,9,0,0,363.03333333333336,0.5555555555555556,1,1,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
4,678.55,5,2714.2,7,3,0,542.8399999999999,0.8,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
1,314.38,6,314.38,2,6,1,52.39666666666667,0.16666666666666666,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
3,692.44,8,2077.32,6,2,0,259.665,0.375,1,1,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1,604.87,4,604.87,7,6,1,151.2175,0.25,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
2,512.33,7,1024.66,6,5,1,146.38000000000002,0.2857142857142857,1,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
3,20.54,3,61.62,4,1,0,20.54,1.0,1,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
2,625.22,5,1250.44,3,5,1,250.08800000000002,0.4,1,0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
1,21.19,5,21.19,8,0,0,4.238,0.2,1,1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
5,64.49,7,322.45,3,4,0,46.06428571428571,0.7142857142857143,1,0,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
4,246.85,8,987.4,4,4,0,123.425,0.5,1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
3,588.74,8,1766.22,12,4,0,220.7775,0.375,1,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
4,184.48,4,737.92,3,6,1,184.48,1.0,1,1,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False
5,524.26,5,2621.3,1,2,0,524.26,1.0,1,1,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
